Date,open,high,low,close,volume,change,1month_close,1month_change,TARGET,_qcut,macd,macd_signal,macd_hist,bol_upperband,bol_middleband,bol_lowerband,bolinger_pca
2019-04-10,101000,103000,100500,102500,263334,0.01990049751243772,124500.0,0.2146341463414634,5.0,5.0,-359.3762910769292,-108.26619855152359,-251.1100925254056,106897.221149721,103300.0,99702.778850279,-25955.819552496327
2019-04-11,103000,103000,101500,102500,253796,0.0,126500.0,0.23414634146341465,5.0,5.0,-334.5393830938265,-153.52083545998417,-181.0185476338423,106395.45141065681,103100.0,99804.54858934319,-26341.240649547086
2019-04-12,102500,102500,101500,102500,162349,0.0,125000.0,0.21951219512195122,5.0,5.0,-311.26785253049457,-185.07023887408624,-126.19761365640832,105459.59767013998,102850.0,100240.40232986002,-26864.521690070414
2019-04-15,104000,110500,103000,110500,1228969,0.07804878048780495,125500.0,0.13574660633484162,3.0,5.0,348.6886782815709,-78.3184554429548,427.0071337245257,106754.99667110371,103000.0,99245.00332889629,-26451.863419383055
2019-04-16,113500,118000,112500,117500,1744272,0.06334841628959276,124000.0,0.05531914893617021,1.0,1.0,1420.1795365727303,221.38114296018222,1198.7983936125481,111088.25592358294,103750.0,96411.74407641706,-24676.851587818273
2019-04-17,117000,119000,115500,117500,653103,0.0,124000.0,0.05531914893617021,1.0,1.0,2243.4822940763697,625.8013731834197,1617.6809208929499,113940.28013390998,104525.0,95109.71986609002,-23061.286110000867
2019-04-18,119000,119500,116000,116500,443925,-0.008510638297872353,122000.0,0.04721030042918455,1.0,1.0,2783.181237487166,1057.277346044169,1725.903891442997,115927.68657861193,105225.0,94522.31342138807,-21681.219917669274
2019-04-19,117000,119000,115000,117000,329620,0.0042918454935623185,123000.0,0.05128205128205128,1.0,1.0,3214.1911648034584,1488.660109796027,1725.5310550074314,117719.3024277498,105875.0,94030.6975722502,-20406.969090069677
2019-04-22,118000,120500,117000,118000,457505,0.008547008547008517,121500.0,0.029661016949152543,0.0,1.0,3595.0201259224705,1909.9321130213157,1685.0880129011548,119486.22554637142,106675.0,93863.77445362858,-18897.579731686747
2019-04-23,118500,119500,116000,116500,259471,-0.012711864406779627,124500.0,0.06866952789699571,1.0,1.0,3732.763384623424,2274.4983673417373,1458.2650172816866,120732.79568816558,107300.0,93867.20431183442,-17736.367274730677
2019-04-24,117500,118500,115500,118000,443136,0.012875536480686733,124500.0,0.05508474576271186,1.0,1.0,3917.801397741001,2603.15897342159,1314.642424319411,122086.69154670484,108075.0,94063.30845329516,-16322.26306586164
2019-04-25,117500,118000,115000,116000,292233,-0.016949152542372836,122500.0,0.05603448275862069,1.0,1.0,3858.5827311209723,2854.2437249614663,1004.339006159506,122922.15579931295,108750.0,94577.84420068705,-15136.847834838554
2019-04-26,115500,117500,113000,115000,366725,-0.008620689655172376,119500.0,0.0391304347826087,1.0,1.0,3688.4418073460547,3021.083341438384,667.3584659076705,123531.6005786043,109325.0,95118.3994213957,-14140.799370569104
2019-04-29,115500,119500,114000,119500,512703,0.03913043478260869,120500.0,0.008368200836820083,-3.0,0.0,3872.0813478945347,3191.282942729614,680.7984051649205,124703.6936892323,110150.0,95596.3063107677,-12671.656777479922
2019-04-30,119000,121000,118500,120000,494890,0.004184100418409997,120000.0,0.0,-3.0,0.0,4011.7182375220436,3355.3700016881003,656.3482358339434,125795.50943793768,110975.0,96154.49056206232,-11213.309507222366
2019-05-02,120000,124500,119500,123000,742545,0.02499999999999991,124000.0,0.008130081300813009,-3.0,0.0,4314.719011588924,3547.2398036682653,767.4792079206591,127165.7508881031,112000.0,96834.2491118969,-9399.57539777593
2019-05-03,126000,129000,125500,128000,1098989,0.04065040650406515,124500.0,-0.02734375,-3.0,-3.0,4901.802592278487,3818.1523613903096,1083.6502308881777,129295.22159646988,113275.0,97254.77840353012,-7086.311879161486
2019-05-07,126000,130000,126000,127500,664716,-0.00390625,124000.0,-0.027450980392156862,-3.0,-3.0,5266.02132253637,4107.726153619522,1158.2951689168476,130884.93581894501,114525.0,98165.06418105499,-4885.375461515841
2019-05-08,126500,130000,125500,128500,700167,0.007843137254901933,126500.0,-0.01556420233463035,-3.0,-3.0,5571.138318350524,4400.4085865657225,1170.7297317848015,132230.170939279,115850.0,99469.82906072101,-2598.085899367704
2019-05-09,133500,133500,126500,126500,1352763,-0.015564202334630295,125000.0,-0.011857707509881422,-3.0,-3.0,5587.157180388967,4637.7583053303715,949.3988750585959,132548.37653780423,117150.0,101751.62346219577,-488.6496289336592
2019-05-10,128500,131000,127500,130000,1006921,0.027667984189723382,121500.0,-0.06538461538461539,-5.0,-5.0,5815.238543178173,4873.254352899932,941.9841902782409,133345.5094379377,118525.0,103704.49056206232,1804.420083709559
2019-05-13,130500,130500,127000,128500,584824,-0.011538461538461497,121000.0,-0.058365758754863814,-5.0,-5.0,5808.006123218976,5060.204706963741,747.8014162552354,133294.50258918272,119825.0,106355.49741081728,3864.206397214446
2019-05-14,127000,135000,126500,134000,1360661,0.04280155642023353,122000.0,-0.08955223880597014,-5.0,-5.0,6174.898032103156,5283.143371991624,891.7546601115318,133715.03146565205,121400.0,109084.96853434795,6424.577626140168
2019-05-15,135500,136000,130000,132000,1241060,-0.014925373134328401,122000.0,-0.07575757575757576,-5.0,-5.0,6232.4355899798975,5473.0018155892785,759.433774390619,134547.5929277848,122475.0,110402.40707221518,8245.49341894453
2019-05-16,132500,134000,130500,133500,558891,0.011363636363636465,126500.0,-0.052434456928838954,-5.0,-5.0,6326.148085866473,5643.631069644717,682.5170162217555,136024.4117511358,123275.0,110525.58824886418,9715.87091336878
2019-05-17,129000,129500,124000,124500,5222004,-0.0674157303370787,126000.0,0.012048192771084338,0.0,0.0,5609.527983374559,5636.810452390686,-27.282469016126925,136102.4797134678,123625.0,111147.52028653222,10282.773677505858
2019-05-20,126500,128500,125500,126500,899474,0.016064257028112428,130500.0,0.03162055335968379,1.0,1.0,5143.691401839591,5538.186642280467,-394.49524044087593,136215.80228934376,124125.0,112034.19771065626,11092.876409879229
2019-05-21,126500,127500,125000,125000,694961,-0.011857707509881465,129500.0,0.036,1.0,1.0,4600.444035658744,5350.638120956122,-750.1940852973785,136167.48684774863,124525.0,112882.51315225137,11722.270091492343
2019-05-22,125500,126500,121500,125500,840648,0.0040000000000000036,131500.0,0.04780876494023904,1.0,1.0,4162.282207048018,5112.966938174502,-950.6847311264837,136154.33249908674,124900.0,113645.66750091326,12316.648889632961
2019-05-23,125000,127000,123500,124000,425136,-0.01195219123505975,131500.0,0.06048387096774194,1.0,1.0,3651.9014899649774,4820.753848532597,-1168.8523585676194,135864.9716713502,125275.0,114685.02832864979,12873.884736904427
2019-05-24,123000,124000,120500,124000,766145,0.0,129500.0,0.04435483870967742,1.0,1.0,3210.4134467806725,4498.685768182212,-1288.2723214015396,135651.0855494582,125575.0,115498.91445054182,13322.04052171932
2019-05-27,125000,126500,120500,122000,550142,-0.016129032258064502,131500.0,0.0778688524590164,1.0,3.0,2668.388188482073,4132.626252242184,-1464.238063760111,135115.53569875687,125875.0,116634.46430124313,13726.940478084485
2019-05-28,121000,125000,120500,123000,565899,0.008196721311475308,131000.0,0.06504065040650407,1.0,1.0,2293.0876221400686,3764.718526221761,-1471.6309040816923,134196.33195870492,126275.0,118353.66804129508,14239.22118902989
2019-05-29,122500,123500,120500,121500,323116,-0.012195121951219523,132500.0,0.09053497942386832,1.0,3.0,1853.2585445542936,3382.4265298882674,-1529.1679853339738,133996.5155973074,126375.0,118753.4844026926,14371.323551486765
2019-05-30,122000,125500,122000,124500,460680,0.024691358024691468,133500.0,0.07228915662650602,1.0,3.0,1726.8595972200856,3051.313143354631,-1324.4535461345454,133703.52025407122,126600.0,119496.47974592878,14689.611552890921
2019-05-31,124000,126000,123000,124500,325040,0.0,128000.0,0.028112449799196786,0.0,1.0,1608.1497712776618,2762.680468939237,-1154.5306976615752,133655.50857746054,126675.0,119694.49142253948,14802.384714615011
2019-06-03,123500,125500,122000,122500,316035,-0.016064257028112428,131000.0,0.06938775510204082,1.0,3.0,1337.2728447270201,2477.5989440967937,-1140.3260993697736,133580.5292284065,126400.0,119219.47077159351,14355.126839335622
2019-06-04,122500,124000,116500,119500,847685,-0.024489795918367308,131000.0,0.09623430962343096,1.0,3.0,870.4915165779239,2156.1774585930198,-1285.6859420150959,133758.86589650833,126000.0,118241.13410349167,13743.217801979456
2019-06-05,121000,121500,119500,120500,307665,0.008368200836819994,130500.0,0.08298755186721991,1.0,3.0,574.6315983234672,1839.8682865391092,-1265.236688215642,133622.46844805262,125600.0,117577.53155194737,13088.9847979035
2019-06-07,120000,120500,117500,120000,537162,-0.004149377593360981,131500.0,0.09583333333333334,1.0,3.0,296.3979689409316,1531.1742230194736,-1234.776254078542,133644.4384518915,125275.0,116905.5615481085,12575.277852120285
2019-06-10,120000,125000,119000,124000,506951,0.03333333333333344,133000.0,0.07258064516129033,1.0,3.0,394.11922262766166,1303.7632229411113,-909.6440003134496,133071.14105608343,124975.0,116878.85894391655,12021.265322666755
2019-06-11,124000,125000,122500,124500,244302,0.0040322580645162365,133000.0,0.06827309236947791,1.0,1.0,506.0761111556785,1144.2258005840247,-638.1496894283462,132708.94605476997,124775.0,116841.05394523003,11654.613581223512
2019-06-12,124500,125000,122500,124000,212619,-0.004016064257028162,131000.0,0.056451612903225805,1.0,1.0,548.1383330946555,1025.0083070861508,-476.86997399149527,130986.74343967348,124275.0,117563.25656032652,10628.156212813601
2019-06-13,124000,127500,123500,126500,747390,0.02016129032258074,131500.0,0.039525691699604744,1.0,1.0,774.2766741226951,974.8619804934597,-200.58530637076456,129813.77674149946,124000.0,118186.22325850054,10033.246152473446
2019-06-14,127000,128000,124500,125000,357300,-0.011857707509881465,135000.0,0.08,1.0,3.0,822.9688025734649,944.4833449094607,-121.51454233599577,127477.24294476907,123575.0,119672.75705523093,9043.40595689919
2019-06-17,125000,125000,121000,121500,349662,-0.028000000000000025,134000.0,0.102880658436214,3.0,3.0,572.5370650055702,870.0940889286826,-297.5570239231124,127403.37906690652,123425.0,119446.62093309348,8795.013996018528
2019-06-18,121500,123000,120000,121000,344107,-0.004115226337448541,136000.0,0.12396694214876033,3.0,3.0,329.9191844038869,762.0591080237234,-432.1399236198365,126998.37628097877,123150.0,119301.62371902123,8303.376117987089
2019-06-19,122500,122500,121000,122000,178919,0.008264462809917328,136000.0,0.11475409836065574,3.0,3.0,215.84626730109449,652.8165398791976,-436.97027257810316,126781.5340802378,123000.0,119218.4659197622,8035.75710334643
2019-06-20,122000,124000,120000,122000,287954,0.0,131000.0,0.07377049180327869,1.0,3.0,124.01311267867277,547.0558544390926,-423.04274176041986,126448.18920289846,122825.0,119201.81079710154,7712.728173374437
2019-06-21,124500,128000,124000,126500,808423,0.03688524590163933,131000.0,0.03557312252964427,1.0,1.0,409.62516404083,519.5697163594401,-109.94455231861014,126885.73373083089,122950.0,119014.26626916911,7970.283018846413
2019-06-24,127000,128000,125500,126000,306333,-0.0039525691699604515,129000.0,0.023809523809523808,0.0,0.0,588.8411568283773,533.4240044532276,55.417152375149726,127184.00532171888,123050.0,118915.99467828112,8169.365911239573
2019-06-25,129000,131000,127500,130500,956899,0.03571428571428581,126000.0,-0.034482758620689655,-3.0,-3.0,1081.5164656296984,643.0424966885217,438.4739689411766,128694.9137923916,123475.0,118255.0862076084,9048.179888222478
2019-06-26,131000,132500,129000,129500,516097,-0.007662835249042099,127000.0,-0.019305019305019305,-3.0,-3.0,1375.418585452615,789.5177144413403,585.9008710112746,129634.38085832592,123800.0,117965.61914167408,9691.17637842916
2019-06-27,131000,133500,130000,131500,704159,0.015444015444015413,126500.0,-0.03802281368821293,-3.0,-3.0,1749.5536527161312,981.5249020962985,768.0287506198326,130921.17814289875,124300.0,117678.82185710125,10659.082481662423
2019-06-28,131500,133000,130000,131500,362354,0.0,128500.0,-0.022813688212927757,-3.0,-3.0,2022.7414843018778,1189.7682185374144,832.9732657644633,131978.7106642301,124650.0,117321.28933576989,11357.69904235803
2019-07-01,132500,133000,129000,129500,433735,-0.01520912547528519,122500.0,-0.05405405405405406,-5.0,-5.0,2054.182190139123,1362.651012857756,691.531177281367,132526.27038597505,124900.0,117273.72961402495,11828.764125781625
2019-07-02,129500,131500,128000,131500,264488,0.015444015444015413,122000.0,-0.07224334600760456,-5.0,-5.0,2214.9498976738396,1533.1107898209727,681.8391078528668,133406.67425182377,125350.0,117293.32574817624,12662.533985135724
2019-07-03,131500,132000,130000,131000,300667,-0.0038022813688213253,123500.0,-0.05725190839694656,-5.0,-5.0,2275.7798691306816,1681.6446056829145,594.1352634477671,133870.28161867155,125925.0,117979.71838132845,13638.970918700226
2019-07-04,131000,132500,129500,132500,362634,0.011450381679389388,127000.0,-0.04150943396226415,-3.0,-3.0,2417.1619850113348,1828.7480815485985,588.4139034627362,134552.92002949707,126525.0,118497.07997050295,14684.605301201462
2019-07-05,133000,134000,131500,133500,458417,0.007547169811320753,132000.0,-0.011235955056179775,-3.0,-3.0,2580.157523265283,1979.0299698919355,601.1275533733476,135189.99374217528,127200.0,119210.00625782473,15843.341903605087
2019-07-08,133500,133500,128000,128000,581000,-0.041198501872659166,130000.0,0.015625,0.0,0.0,2239.710637016775,2031.1661033169034,208.5445336998714,135258.7530817554,127400.0,119541.24691824461,16170.533794564253
2019-07-09,128500,132000,128000,131000,463640,0.0234375,131500.0,0.003816793893129771,-3.0,0.0,2186.771217454356,2062.287126144394,124.48409130996197,135614.70848637642,127725.0,119835.29151362358,16735.062375399844
2019-07-10,132000,132000,129000,131000,312943,0.0,130500.0,-0.003816793893129771,-3.0,0.0,2120.37399452136,2073.904499819787,46.46949470157324,135893.40776629103,128075.0,120256.59223370896,17328.945097417505
2019-07-11,131000,133000,130500,130500,525918,-0.003816793893129722,129500.0,-0.007662835249042145,-3.0,0.0,2004.3035321719071,2059.984306290211,-55.680774118303816,136126.59219521747,128275.0,120423.40780478252,17678.248102626087
2019-07-12,131000,132500,129500,131500,300566,0.00766283524904221,130500.0,-0.0076045627376425855,-3.0,0.0,1970.2961496226635,2042.0466749567015,-71.750525334038,136420.48591840686,128600.0,120779.51408159314,18234.430919843122
2019-07-15,132500,136000,131000,133000,783546,0.011406844106463865,132000.0,-0.007518796992481203,-3.0,0.0,2040.8567912194267,2041.8086982092466,-0.9519069898199177,136498.07995313447,129175.0,121851.92004686553,19158.95859234391
2019-07-16,133500,134000,132000,133000,323628,0.0,131500.0,-0.011278195488721804,-3.0,-3.0,2072.8817179266334,2048.0233021527238,24.858415773909655,136236.2305329558,129775.0,123313.76946704423,20077.582684496305
2019-07-17,132000,132500,129500,131000,328637,-0.015037593984962405,133000.0,0.015267175572519083,0.0,0.0,1914.8057292450976,2021.3797875711984,-106.57405832610084,135623.8424685297,130225.0,124826.1575314703,20710.6088918194
2019-07-18,130500,132500,130500,131500,170819,0.003816793893129722,133000.0,0.011406844106463879,0.0,0.0,1809.0219121385453,1978.9082124846677,-169.88630034612243,134578.14388593307,130700.0,126821.85611406693,21325.108716712355
2019-07-19,132000,135500,131500,135000,656218,0.026615969581748944,132500.0,-0.018518518518518517,-3.0,-3.0,1984.7294980278239,1980.072469593299,4.657028434524818,134931.24486863366,131125.0,127318.75513136634,22048.22617714083
2019-07-22,134500,136000,133500,134000,408551,-0.007407407407407418,134000.0,0.0,-3.0,0.0,2020.002056795478,1988.0583870337348,31.943669761743195,134726.17166050183,131525.0,128323.82833949817,22656.539810087692
2019-07-23,134000,136500,133000,136000,469494,0.014925373134328401,133500.0,-0.01838235294117647,-3.0,-3.0,2184.1614454960945,2027.2789987262067,156.8824467698878,135506.75059857013,131800.0,128093.24940142987,23198.683406208427
2019-07-24,136000,138000,134000,136000,692256,0.0,133000.0,-0.022058823529411766,-3.0,-3.0,2287.885622449612,2079.400323470888,208.48529897872413,136098.34871361675,132125.0,128151.65128638323,23794.90011270035
2019-07-25,136000,136000,128000,131000,1295817,-0.03676470588235292,134500.0,0.026717557251908396,0.0,1.0,1944.2178337670484,2052.3638255301203,-108.14599176307183,136094.99687108764,132100.0,128105.00312891236,23754.706190435943
2019-07-26,129000,132000,127000,131000,701403,0.0,137000.0,0.04580152671755725,1.0,1.0,1652.8061151836446,1972.4522834608251,-319.64616827718055,136090.905875391,132075.0,128059.094124609,23714.412870322943
2019-07-29,130000,132000,128000,129000,368682,-0.01526717557251911,137500.0,0.06589147286821706,1.0,1.0,1246.1125337842968,1827.1843335255194,-581.0717997412225,136135.3396431631,132050.0,127964.6603568369,23680.644932639407
2019-07-30,128500,129500,126000,126000,467439,-0.023255813953488413,138500.0,0.0992063492063492,1.0,3.0,673.9610095109092,1596.5396687225973,-922.5786592116881,136637.8695232342,131775.0,126912.1304767658,23311.0477878242
2019-07-31,125000,128000,124500,127000,294609,0.007936507936507908,135000.0,0.06299212598425197,1.0,1.0,297.7857581911958,1336.788886616317,-1039.0031284251213,136859.6475757613,131575.0,126290.35242423868,23022.926001653454
2019-08-01,126000,128500,125500,126500,249194,-0.003937007874015741,136000.0,0.07509881422924901,1.0,3.0,-40.21805134067836,1061.387499024918,-1101.6055503655964,136980.0416299971,131275.0,125569.9583700029,22562.197842406076
2019-08-02,126000,130000,123500,128500,444403,0.015810276679841806,133000.0,0.03501945525291829,1.0,1.0,-145.03336591589323,820.1033260367558,-965.136691952649,136756.2738549122,131025.0,125293.72614508781,22134.6747801795
2019-08-05,128000,129000,121500,122500,597268,-0.046692607003890996,135500.0,0.10612244897959183,3.0,3.0,-704.1333033646806,515.2560001564684,-1219.389303521149,137476.81202353686,130750.0,124023.18797646314,21794.394366738376
2019-08-06,118500,124500,117500,122000,714349,-0.004081632653061273,133000.0,0.09016393442622951,1.0,3.0,-1174.036293635203,177.39754139813408,-1351.4338350333371,138029.16554357583,130300.0,122570.83445642416,21153.29499567163
2019-08-07,124500,125000,121500,123500,424495,0.012295081967213184,132000.0,0.06882591093117409,1.0,1.0,-1409.1564564553119,-139.91325817255512,-1269.2431982827568,138191.04500350682,129925.0,121658.95499649318,20578.916052419958
2019-08-08,128000,129000,125500,127000,956084,0.028340080971659853,132000.0,0.03937007874015748,1.0,1.0,-1298.1063679929357,-371.55188013663127,-926.5544878563044,138107.63124336075,129750.0,121392.36875663923,20289.496685980586
2019-08-09,128000,133000,127500,132000,780515,0.03937007874015741,137000.0,0.03787878787878788,1.0,1.0,-797.447679106539,-456.73103993061284,-340.71663917592616,138156.37816829668,129775.0,121393.62183170333,20335.795125855122
2019-08-12,133000,133500,129500,130000,265084,-0.015151515151515138,135500.0,0.04230769230769231,1.0,1.0,-555.6501572826528,-476.5148634010208,-79.13529388163198,137876.51501240832,129625.0,121373.48498759167,20059.701348969156
2019-08-13,130000,132500,129000,131500,361927,0.011538461538461497,135500.0,0.030418250950570342,1.0,1.0,-240.2173392464756,-429.25535857011175,189.03801932363615,137704.14005275848,129550.0,121395.85994724152,19917.29162683467
2019-08-14,133000,133000,129000,130500,338519,-0.0076045627376425395,134500.0,0.03065134099616858,1.0,1.0,-70.11792523811164,-357.4278719037117,287.3099466656001,137664.2567228218,129525.0,121385.74327717819,19872.185121612376
2019-08-16,129500,130000,128000,129500,300046,-0.007662835249042099,138000.0,0.06563706563706563,1.0,1.0,-15.822168676138972,-289.10673125819716,273.2845625820582,137513.72672303868,129425.0,121336.27327696132,19692.96982493285
2019-08-19,130500,131500,129500,130500,222446,0.007722007722007707,136000.0,0.0421455938697318,1.0,1.0,106.66963112227677,-209.95145878210235,316.6210899043791,136896.75256195755,129200.0,121503.24743804245,19252.313395733217
2019-08-20,131000,132000,129500,132000,369383,0.011494252873563315,136500.0,0.03409090909090909,1.0,1.0,321.08150126494,-103.74486677269387,424.82636803763387,136593.99759807807,129100.0,121606.00240192193,19052.62760038388
2019-08-21,131000,133000,130500,131500,284628,-0.0037878787878787845,135500.0,0.030418250950570342,1.0,1.0,445.5229208779783,6.10869075744057,439.41423012053775,135773.36937254015,128875.0,121976.63062745985,18584.58472849194
2019-08-22,131500,135000,131500,133000,597184,0.011406844106463865,135500.0,0.018796992481203006,0.0,0.0,657.6006949807634,136.4070916021051,521.1936033786583,135108.37684928597,128725.0,122341.62315071403,18256.700561973346
2019-08-23,132000,133500,130500,133000,414033,0.0,137500.0,0.03383458646616541,1.0,1.0,816.2644701897079,272.3785673196257,543.8859028700822,135407.3627976586,128825.0,122242.6372023414,18455.879517808044
2019-08-26,130000,133000,129500,132500,374958,-0.003759398496240629,135500.0,0.022641509433962263,0.0,0.0,891.3854966902727,396.17995319375507,495.20554349651763,135612.67457873537,128900.0,122187.32542126464,18602.718429091707
2019-08-27,133500,135000,133000,134000,499775,0.01132075471698113,133500.0,-0.0037313432835820895,-3.0,0.0,1059.740882162907,528.8921389875854,530.8487431753215,136221.77488329486,129150.0,122078.22511670514,19082.059201237724
2019-08-28,134000,135000,132500,133500,255507,-0.003731343283582045,134500.0,0.00749063670411985,-3.0,0.0,1139.6803906424611,651.0497893185606,488.6306013239006,136683.73592193483,129525.0,122366.26407806517,19740.3292866025
2019-08-29,133000,133500,131000,133000,351957,-0.0037453183520599342,134500.0,0.011278195488721804,0.0,0.0,1149.437209073527,750.7272732695538,398.70993580397305,137038.00908082057,129825.0,122611.99091917943,20264.888464713888
2019-08-30,134000,135500,134000,134500,402408,0.011278195488721776,136500.0,0.01486988847583643,0.0,0.0,1263.6405601625447,853.309930648152,410.33062951439274,137542.61573191706,130225.0,122907.38426808294,20968.636514088827
2019-09-02,134000,137500,133500,137000,575791,0.018587360594795488,135000.0,-0.014598540145985401,-3.0,-3.0,1538.1458573387354,990.2771159862687,547.8687413524667,138486.453279386,130650.0,122813.54672061397,21771.19345499333
2019-09-03,137500,138000,136000,137500,291503,0.0036496350364962904,134500.0,-0.02181818181818182,-3.0,-3.0,1775.571422279172,1147.3359772448493,628.2354450343228,138833.7070160183,131400.0,123966.29298398168,23010.185973994252
2019-09-04,137000,139000,136500,138500,431250,0.0072727272727273196,134000.0,-0.032490974729241874,-3.0,-3.0,2021.126250397414,1322.0940318753624,699.0322185220516,138929.2896715461,132225.0,125520.71032845388,24334.56449392384
2019-09-05,138000,139000,134500,135000,598646,-0.02527075812274371,132000.0,-0.022222222222222223,-3.0,-3.0,1911.2774547590234,1439.9307164520947,471.3467383069287,138271.74560812177,132800.0,127328.25439187822,25160.23424552002
2019-09-06,135000,136500,135000,136000,191271,0.007407407407407307,130500.0,-0.04044117647058824,-3.0,-3.0,1883.2047236490762,1528.585517891491,354.6192057575852,138194.69412603046,133250.0,128305.30587396956,25865.250003713692
2019-09-09,135000,135500,132000,133000,673204,-0.022058823529411797,132500.0,-0.0037593984962406013,-3.0,0.0,1600.433156840445,1542.9550456812817,57.47811115916329,138213.2473986153,133300.0,128386.7526013847,25947.231325154396
2019-09-10,133000,135500,132500,135500,310565,0.018796992481203034,133500.0,-0.014760147601476014,-3.0,-3.0,1560.0801269266522,1546.3800619303559,13.700064996296305,138331.83718451663,133575.0,128818.16281548337,26400.353727285685
2019-09-11,135500,136000,133000,133000,734465,-0.01845018450184499,136000.0,0.022556390977443608,0.0,0.0,1311.2556148639705,1499.3551725170787,-188.09955765310815,138320.11777153425,133650.0,128979.88222846575,26518.007302276652
2019-09-16,134500,135000,131000,132000,413424,-0.007518796992481258,140000.0,0.06060606060606061,1.0,1.0,1021.5924716255395,1403.8026323387708,-382.2101607132313,138235.82032450862,133725.0,129214.17967549138,26625.900923910704
2019-09-17,132000,134000,132000,132000,326141,0.0,139500.0,0.056818181818181816,1.0,1.0,783.0063340840279,1279.6433726878222,-496.6370386037943,138010.52881254294,133850.0,129689.47118745705,26794.320689906184
2019-09-18,133000,137000,133000,137000,684630,0.037878787878787845,140000.0,0.021897810218978103,0.0,0.0,986.0171228012478,1220.9181227105073,-234.90099990925955,138252.68316572046,134175.0,130097.31683427954,27343.54583949432
2019-09-19,136500,137500,135000,135500,242822,-0.010948905109489093,140000.0,0.033210332103321034,1.0,1.0,1014.1763775192958,1179.569773672265,-165.39339615296922,138338.73413503583,134350.0,130361.26586496417,27633.319845444443
2019-09-20,135500,135500,133000,135500,358235,0.0,139500.0,0.02952029520295203,0.0,1.0,1024.6809061158274,1148.5920001609775,-123.9110940451501,138343.41534767812,134550.0,130756.58465232186,27951.894810658006
2019-09-23,135000,136500,134500,134500,207227,-0.0073800738007380184,138000.0,0.026022304832713755,0.0,0.0,941.4615948325954,1107.165919095301,-165.70432426270554,138351.59361884283,134625.0,130898.40638115718,28072.22413281887
2019-09-24,135000,138000,134500,138000,466753,0.026022304832713727,141500.0,0.025362318840579712,0.0,0.0,1144.734651863313,1114.6796656489034,30.05498621440961,138797.69040328191,134875.0,130952.30959671809,28529.644956672528
2019-09-25,137500,138500,136000,136000,301919,-0.01449275362318836,145500.0,0.06985294117647059,1.0,3.0,1131.404600797774,1118.0246526786775,13.379948119096525,138843.41534767812,135050.0,131256.58465232188,28813.996108070725
2019-09-26,137000,137500,135000,136500,210766,0.003676470588235281,146500.0,0.07326007326007326,1.0,3.0,1147.9533687572693,1124.010395894396,23.942972862873376,138986.49576937978,135175.0,131363.50423062022,29031.952802669843
2019-09-27,136500,136500,134500,135500,168760,-0.0073260073260073,148500.0,0.0959409594095941,1.0,3.0,1068.0647582553793,1112.8212683665927,-44.7565101112134,139009.6351896805,135275.0,131540.3648103195,29194.037212156727
2019-09-30,134500,136000,134000,135500,202006,0.0,151000.0,0.11439114391143912,3.0,3.0,993.3022883948579,1088.9174723722458,-95.61518397738791,138986.08421540822,135400.0,131813.91578459178,29389.586098746946
2019-10-01,136000,138000,136000,137500,252319,0.014760147601476037,151000.0,0.09818181818181818,1.0,3.0,1082.9521790922154,1087.7244137162397,-4.77223462402435,139222.8735344414,135550.0,131877.1264655586,29659.887508229287
2019-10-02,136500,137000,135500,135500,152309,-0.014545454545454528,152000.0,0.12177121771217712,3.0,3.0,981.3052025264187,1066.4405714782756,-85.13536895185689,139087.1323342314,135475.0,131862.8676657686,29522.40412211553
2019-10-04,134500,136000,133500,133500,238417,-0.014760147601476037,154000.0,0.15355805243445692,3.0,5.0,730.9401331084664,999.3404838043137,-268.40035069584735,138859.34094360456,135275.0,131690.65905639544,29173.82634738405
2019-10-07,134000,135000,133000,134500,344020,0.0074906367041198685,153500.0,0.1412639405204461,3.0,5.0,606.227441876661,920.7178754187833,-314.4904335421222,138350.28624703246,135075.0,131799.71375296754,28787.425603441203
2019-10-08,134500,135000,133500,134500,224907,0.0,153500.0,0.1412639405204461,3.0,5.0,501.6094935682486,836.8961990486763,-335.2867054804277,138334.81354113136,135050.0,131765.18645886864,28745.601724362503
2019-10-10,133000,137000,132500,136500,694345,0.014869888475836479,154500.0,0.13186813186813187,3.0,5.0,573.4716765907942,784.2112945570999,-210.73961796630567,138395.76798346406,135075.0,131754.23201653594,28793.54177387783
2019-10-11,136500,137500,134500,135000,238584,-0.01098901098901095,155500.0,0.15185185185185185,3.0,5.0,503.5805473168148,728.0851451090429,-224.50459779222808,138357.3733281939,135175.0,131992.6266718061,28947.351369705873
2019-10-14,136000,136500,134000,134500,317555,-0.0037037037037036535,157500.0,0.17100371747211895,3.0,5.0,403.19769050879404,663.1076541889931,-259.9099636801991,138316.78633370093,135125.0,131933.21366629907,28862.407056763142
2019-10-15,135000,135000,133000,134000,190243,-0.0037174721189591198,156500.0,0.16791044776119404,3.0,5.0,280.06926776168984,586.4999769035325,-306.4307091418426,138261.66486681014,135175.0,132088.33513318986,28934.480945048024
2019-10-16,134000,134500,128500,132000,753513,-0.014925373134328401,156500.0,0.1856060606060606,3.0,5.0,20.86529817050905,473.3730411569278,-452.50774298641875,138261.66486681014,135175.0,132088.33513318986,28934.480945048024
